Date;Open;High;Low;Close;Adj Close;Open;High;Low;Close;Adj Close;Volume;;Retorno de i;
09/05/2014;445,450012;459,459991;441,429993;451,899994;451,899994;445.450.012;459.459.991;441.429.993;451.899.994;451.899.994;210112;;-0,042192;
10/05/2014;451,899994;455,399994;429,019989;433,230011;433,230011;451.899.994;455.399.994;429.019.989;433.230.011;433.230.011;845213;;0,011429;
11/05/2014;433,230011;441,070007;430,190002;438,209991;438,209991;433.230.011;441.070.007;430.190.002;438.209.991;438.209.991;610287;;-0,009838;
12/05/2014;438,209991;442,269989;432,73999;433,920013;433,920013;438.209.991;442.269.989;432.739.990;433.920.013;433.920.013;1164049;;0,019874;
13/05/2014;433,920013;444,279999;433,880005;442,630005;442,630005;433.920.013;444.279.999;433.880.005;442.630.005;442.630.005;978031;;0,012282;
14/05/2014;442,630005;450,029999;441,470001;448,100006;448,100006;442.630.005;450.029.999;441.470.001;448.100.006;448.100.006;989003;;0,012265;
15/05/2014;448,100006;455,149994;441,859985;453,630005;453,630005;448.100.006;455.149.994;441.859.985;453.630.005;453.630.005;799913;;-0,001853;
16/05/2014;453,630005;455,940002;452,230011;452,790009;452,790009;453.630.005;455.940.002;452.230.011;452.790.009;452.790.009;776390;;-0,00587;
17/05/2014;452,790009;454;449,040009;450,140015;450,140015;452.790.009;454.000.000;449.040.009;450.140.015;450.140.015;653912;;-0,013959;
18/05/2014;450,140015;451,690002;441,200012;443,899994;443,899994;450.140.015;451.690.002;441.200.012;443.899.994;443.899.994;602742;;0,087663;
19/05/2014;443,899994;486,230011;437,25;484,570007;484,570007;443.899.994;486.230.011;437.250.000;484.570.007;484.570.007;883359;;0,008773;
20/05/2014;484,570007;495,209991;481,730011;488,839996;488,839996;484.570.007;495.209.991;481.730.011;488.839.996;488.839.996;689104;;0,05283;
21/05/2014;488,839996;519,25;485,549988;515,359985;515,359985;488.839.996;519.250.000;485.549.988;515.359.985;515.359.985;1589075;;0,005283;
22/05/2014;515,359985;540,880005;515,179993;518,090027;518,090027;515.359.985;540.880.005;515.179.993;518.090.027;518.090.027;1457339;;0,004564;
23/05/2014;518,090027;526,650024;510,420013;520,460022;520,460022;518.090.027;526.650.024;510.420.013;520.460.022;520.460.022;1492790;;0,091695;
24/05/2014;520,460022;575,190002;520,530029;570,440002;570,440002;520.460.022;575.190.002;520.530.029;570.440.002;570.440.002;1037758;;0,02008;
25/05/2014;570,440002;586,409973;564,650024;582,01001;582,01001;570.440.002;586.409.973;564.650.024;582.010.010;582.010.010;1712997;;-0,020676;
26/05/2014;582,01001;586,219971;555,280029;570,099976;570,099976;582.010.010;586.219.971;555.280.029;570.099.976;570.099.976;1947436;;0,001297;
27/05/2014;570,099976;581,809998;562,559998;570,840027;570,840027;570.099.976;581.809.998;562.559.998;570.840.027;570.840.027;2054559;;-0,01131;
28/05/2014;570,840027;573,830017;557,700012;564,419983;564,419983;570.840.027;573.830.017;557.700.012;564.419.983;564.419.983;2121556;;0,081505;
29/05/2014;564,419983;613,26001;564,02002;612,349976;612,349976;564.419.983;613.260.010;564.020.020;612.349.976;612.349.976;3688564;;0,025093;
30/05/2014;612,349976;629,039978;604,72998;627,909973;627,909973;612.349.976;629.039.978;604.729.980;627.909.973;627.909.973;2738340;;0,034252;
31/05/2014;627,909973;674,97998;621,950012;649,789978;649,789978;627.909.973;674.979.980;621.950.012;649.789.978;649.789.978;2322782;;0,008734;
01/06/2014;649,789978;662,630005;625,460022;655,48999;655,48999;649.789.978;662.630.005;625.460.022;655.489.990;655.489.990;2650871;;0,021044;
02/06/2014;655,48999;676,469971;631,419983;669,429993;669,429993;655.489.990;676.469.971;631.419.983;669.429.993;669.429.993;2883100;;-0,046632;
03/06/2014;669,429993;669,780029;602,099976;638,929993;638,929993;669.429.993;669.780.029;602.099.976;638.929.993;638.929.993;3601867;;0,032718;
04/06/2014;638,929993;665,390015;635,590027;660,179993;660,179993;638.929.993;665.390.015;635.590.027;660.179.993;660.179.993;1825395;;-0,01491;
05/06/2014;660,179993;663,840027;647,119995;650,409973;650,409973;660.179.993;663.840.027;647.119.995;650.409.973;650.409.973;3978265;;0,001935;
06/06/2014;650,409973;659,77002;641,02002;651,669983;651,669983;650.409.973;659.770.020;641.020.020;651.669.983;651.669.983;1298892;;-0,000952;
07/06/2014;651,669983;658,880005;648,669983;651,049988;651,049988;651.669.983;658.880.005;648.669.983;651.049.988;651.049.988;2167689;;-0,010344;
08/06/2014;651,049988;652,119995;639,080017;644,349976;644,349976;651.049.988;652.119.995;639.080.017;644.349.976;644.349.976;2126014;;0,017339;
09/06/2014;644,349976;661,440002;641,679993;655,619995;655,619995;644.349.976;661.440.002;641.679.993;655.619.995;655.619.995;2340867;;-0,019514;
10/06/2014;655,619995;663,039978;642,280029;642,950012;642,950012;655.619.995;663.039.978;642.280.029;642.950.012;642.950.012;2491455;;-0,073932;
11/06/2014;642,950012;643,799988;591,119995;597,130005;597,130005;642.950.012;643.799.988;591.119.995;597.130.005;597.130.005;2928622;;0,021898;
12/06/2014;597,130005;619,140015;594,869995;610,349976;610,349976;597.130.005;619.140.015;594.869.995;610.349.976;610.349.976;4612164;;-0,045125;
13/06/2014;610,349976;613,77002;563,679993;583,419983;583,419983;610.349.976;613.770.020;563.679.993;583.419.983;583.419.983;2985483;;-0,001939;
14/06/2014;583,419983;587,830017;560,849976;582,289978;582,289978;583.419.983;587.830.017;560.849.976;582.289.978;582.289.978;2272289;;0,028427;
15/06/2014;582,289978;606,140015;580,450012;599,080017;599,080017;582.289.978;606.140.015;580.450.012;599.080.017;599.080.017;2403694;;0,009982;
16/06/2014;599,080017;608,429993;594,859985;605,090027;605,090027;599.080.017;608.429.993;594.859.985;605.090.027;605.090.027;1820590;;0,001849;
17/06/2014;605,090027;614,400024;603,609985;606,210022;606,210022;605.090.027;614.400.024;603.609.985;606.210.022;606.210.022;2037434;;-0,010014;
18/06/2014;606,210022;612,580017;598,669983;600,169983;600,169983;606.210.022;612.580.017;598.669.983;600.169.983;600.169.983;3433287;;-0,01582;
19/06/2014;600,169983;602,049988;587,099976;590,75;590,75;600.169.983;602.049.988;587.099.976;590.750.000;590.750.000;1312852;;0,010591;
20/06/2014;590,75;599,210022;584,820007;597,039978;597,039978;590.750.000;599.210.022;584.820.007;597.039.978;597.039.978;1373722;;0,010961;
21/06/2014;597,039978;610,080017;591,98999;603,619995;603,619995;597.039.978;610.080.017;591.989.990;603.619.995;603.619.995;1240859;;-0,020841;
22/06/2014;603,619995;604,650024;582,859985;591,169983;591,169983;603.619.995;604.650.024;582.859.985;591.169.983;591.169.983;1594834;;-0,004068;
23/06/2014;591,169983;595,650024;585,409973;588,77002;588,77002;591.169.983;595.650.024;585.409.973;588.770.020;588.770.020;1840620;;-0,035122;
24/06/2014;588,77002;589,559998;566,880005;568,450012;568,450012;588.770.020;589.559.998;566.880.005;568.450.012;568.450.012;1797681;;0,024759;
25/06/2014;568,450012;582,710022;565,849976;582,700012;582,700012;568.450.012;582.710.022;565.849.976;582.700.012;582.700.012;2401035;;0,032967;
26/06/2014;582,700012;603,940002;580,140015;602,22998;602,22998;582.700.012;603.940.002;580.140.015;602.229.980;602.229.980;2015064;;-0,007785;
27/06/2014;602,22998;608,76001;593,969971;597,559998;597,559998;602.229.980;608.760.010;593.969.971;597.559.998;597.559.998;1778752;;0,00584;
28/06/2014;597,559998;604,280029;593,190002;601,059998;601,059998;597.559.998;604.280.029;593.190.002;601.059.998;601.059.998;1736172;;0,055151;
29/06/2014;601,059998;637,280029;596,549988;635,140015;635,140015;601.059.998;637.280.029;596.549.988;635.140.015;635.140.015;2394861;;0,012595;
30/06/2014;635,140015;652,539978;634,090027;643,190002;643,190002;635.140.015;652.539.978;634.090.027;643.190.002;643.190.002;2675353;;0,003926;
01/07/2014;643,190002;652,099976;604,580017;645,719971;645,719971;643.190.002;652.099.976;604.580.017;645.719.971;645.719.971;3099761;;-0,011981;
02/07/2014;645,719971;646,400024;633,580017;638,030029;638,030029;645.719.971;646.400.024;633.580.017;638.030.029;638.030.029;2580980;;-0,022299;
03/07/2014;638,030029;642,219971;623,039978;623,960022;623,960022;638.030.029;642.219.971;623.039.978;623.960.022;623.960.022;2291612;;-0,001604;
04/07/2014;623,960022;627,799988;619,690002;622,960022;622,960022;623.960.022;627.799.988;619.690.002;622.960.022;622.960.022;2034965;;0,005906;
05/07/2014;622,960022;629,440002;622,650024;626,650024;626,650024;622.960.022;629.440.002;622.650.024;626.650.024;626.650.024;1698242;;-0,021045;
06/07/2014;626,650024;627,929993;607,320007;613,599976;613,599976;626.650.024;627.929.993;607.320.007;613.599.976;613.599.976;1590944;;0,002799;
07/07/2014;613,599976;619,650024;609,349976;615,320007;615,320007;613.599.976;619.650.024;609.349.976;615.320.007;615.320.007;2004899;;0,012404;
08/07/2014;615,320007;623,820007;610,530029;623;623;615.320.007;623.820.007;610.530.029;623.000.000;623.000.000;1920482;;-0,007427;
09/07/2014;623;624,950012;611,659973;618,390015;618,390015;623.000.000;624.950.012;611.659.973;618.390.015;618.390.015;2253171;;0,023193;
10/07/2014;618,390015;633,619995;616,109985;632,900024;632,900024;618.390.015;633.619.995;616.109.985;632.900.024;632.900.024;1969199;;0,004729;
11/07/2014;632,900024;638,590027;625,900024;635,900024;635,900024;632.900.024;638.590.027;625.900.024;635.900.024;635.900.024;2179286;;-0,012453;
12/07/2014;635,900024;638,640015;627,539978;628,030029;628,030029;635.900.024;638.640.015;627.539.978;628.030.029;628.030.029;1082830;;-0,015582;
13/07/2014;628,030029;628,98999;616,059998;618,320007;618,320007;628.030.029;628.989.990;616.059.998;618.320.007;618.320.007;1601572;;0,002068;
14/07/2014;618,320007;624,419983;617,299988;619,599976;619,599976;618.320.007;624.419.983;617.299.988;619.599.976;619.599.976;2310446;;-0,007777;
15/07/2014;619,599976;622,359985;614,150024;614,799988;614,799988;619.599.976;622.359.985;614.150.024;614.799.988;614.799.988;1873008;;0,018979;
16/07/2014;614,799988;632,549988;610,01001;626,580017;626,580017;614.799.988;632.549.988;610.010.010;626.580.017;626.580.017;1833775;;0,001419;
17/07/2014;626,580017;630,150024;617,919983;627,469971;627,469971;626.580.017;630.150.024;617.919.983;627.469.971;627.469.971;2109225;;-0,000686;
18/07/2014;627,469971;634,140015;625,140015;627,039978;627,039978;627.469.971;634.140.015;625.140.015;627.039.978;627.039.978;2505181;;-0,009711;
19/07/2014;627,039978;627,929993;619,960022;620,97998;620,97998;627.039.978;627.929.993;619.960.022;620.979.980;620.979.980;1442853;;0,006661;
20/07/2014;620,97998;625,929993;615,02002;625,130005;625,130005;620.979.980;625.929.993;615.020.020;625.130.005;625.130.005;1596614;;-0,004168;
21/07/2014;625,130005;628,809998;620;622,530029;622,530029;625.130.005;628.809.998;620.000.000;622.530.029;622.530.029;2068876;;-0,00135;
22/07/2014;622,530029;624,98999;621;621,690002;621,690002;622.530.029;624.989.990;621.000.000;621.690.002;621.690.002;1372935;;-0,0324;
23/07/2014;621,690002;621,960022;599,380005;601,869995;601,869995;621.690.002;621.960.022;599.380.005;601.869.995;601.869.995;2896094;;-0,002279;
24/07/2014;601,869995;609,059998;597,400024;600,5;600,5;601.869.995;609.059.998;597.400.024;600.500.000;600.500.000;3592179;;-0,007522;
25/07/2014;600,5;602,97998;593,25;596;596;600.500.000;602.979.980;593.250.000;596.000.000;596.000.000;2095634;;-0,001629;
26/07/2014;596;601,48999;593,690002;595,030029;595,030029;596.000.000;601.489.990;593.690.002;595.030.029;595.030.029;2118021;;-0,012004;
27/07/2014;595,030029;597,48999;578,140015;587,929993;587,929993;595.030.029;597.489.990;578.140.015;587.929.993;587.929.993;1391966;;-0,003681;
28/07/2014;587,929993;591,280029;579,530029;585,77002;585,77002;587.929.993;591.280.029;579.530.029;585.770.020;585.770.020;3962906;;-0,036739;
29/07/2014;585,77002;586,130005;564,179993;564,640015;564,640015;585.770.020;586.130.005;564.179.993;564.640.015;564.640.015;2397473;;0,04312;
30/07/2014;564,640015;593,72998;564,01001;589,52002;589,52002;564.640.015;593.729.980;564.010.010;589.520.020;589.520.020;2057947;;0,015586;
31/07/2014;589,52002;603,98999;586,429993;598,780029;598,780029;589.520.020;603.989.990;586.429.993;598.780.029;598.780.029;5356663;;-0,011861;
01/08/2014;598,780029;598,909973;587,419983;591,719971;591,719971;598.780.029;598.909.973;587.419.983;591.719.971;591.719.971;1278807;;-0,004709;
02/08/2014;591,719971;592,059998;580,619995;588,940002;588,940002;591.719.971;592.059.998;580.619.995;588.940.002;588.940.002;752201;;0,006482;
03/08/2014;588,940002;595,090027;586,48999;592,77002;592,77002;588.940.002;595.090.027;586.489.990;592.770.020;592.770.020;2047890;;-0,006788;
04/08/2014;592,77002;594,25;585,440002;588,76001;588,76001;592.770.020;594.250.000;585.440.002;588.760.010;588.760.010;2429310;;0,001714;
05/08/2014;588,76001;593,789978;587,200012;589,77002;589,77002;588.760.010;593.789.978;587.200.012;589.770.020;589.770.020;1785940;;0,005124;
06/08/2014;589,77002;595,080017;587,919983;592,799988;592,799988;589.770.020;595.080.017;587.919.983;592.799.988;592.799.988;1485017;;0,005132;
07/08/2014;592,799988;608,200012;592,080017;595,849976;595,849976;592.799.988;608.200.012;592.080.017;595.849.976;595.849.976;1873039;;-0,01068;
08/08/2014;595,849976;595,559998;587,409973;589,52002;589,52002;595.849.976;595.559.998;587.409.973;589.520.020;589.520.020;843722;;0,004299;
09/08/2014;589,52002;596,640015;588,059998;592,059998;592,059998;589.520.020;596.640.015;588.059.998;592.059.998;592.059.998;796584;;-0,027691;
10/08/2014;592,059998;593,619995;571,719971;575,890015;575,890015;592.059.998;593.619.995;571.719.971;575.890.015;575.890.015;1512262;;-0,014394;
11/08/2014;575,890015;578,289978;561,97998;567,659973;567,659973;575.890.015;578.289.978;561.979.980;567.659.973;567.659.973;1894843;;-0,046072;
12/08/2014;567,659973;573,51001;523,150024;542,099976;542,099976;567.659.973;573.510.010;523.150.024;542.099.976;542.099.976;2659458;;-0,071288;
13/08/2014;542,099976;544,940002;495,940002;504,799988;504,799988;542.099.976;544.940.002;495.940.002;504.799.988;504.799.988;5608470;;-0,016679;
14/08/2014;504,799988;515,23999;483,209991;496,450012;496,450012;504.799.988;515.239.990;483.209.991;496.450.012;496.450.012;2407799;;0,050204;
15/08/2014;496,450012;524,25;483,23999;522,01001;522,01001;496.450.012;524.250.000;483.239.990;522.010.010;522.010.010;1956441;;-0,072507;
16/08/2014;522,01001;524,710022;478,220001;485,5;485,5;522.010.010;524.710.022;478.220.001;485.500.000;485.500.000;1584568;;-0,049225;
17/08/2014;485,5;493,26001;449,950012;462,179993;462,179993;485.500.000;493.260.010;449.950.012;462.179.993;462.179.993;2991012;;0,048442;
18/08/2014;462,179993;487,049988;455,799988;485,119995;485,119995;462.179.993;487.049.988;455.799.988;485.119.995;485.119.995;2458098;;0,063221;
19/08/2014;485,119995;521,840027;468,51001;516,780029;516,780029;485.119.995;521.840.027;468.510.010;516.780.029;516.780.029;2965577;;0,002242;
20/08/2014;516,780029;537,169983;511,359985;517,940002;517,940002;516.780.029;537.169.983;511.359.985;517.940.002;517.940.002;2974478;;-0,003559;
21/08/2014;517,940002;524,440002;500,570007;516,099976;516,099976;517.940.002;524.440.002;500.570.007;516.099.976;516.099.976;3116862;;-0,036343;
22/08/2014;516,099976;516,820007;493,980011;497,679993;497,679993;516.099.976;516.820.007;493.980.011;497.679.993;497.679.993;1596652;;0,023885;
23/08/2014;497,679993;514,820007;496,809998;509,709991;509,709991;497.679.993;514.820.007;496.809.998;509.709.991;509.709.991;1294320;;-0,013391;
24/08/2014;509,709991;511,329987;499,709991;502,929993;502,929993;509.709.991;511.329.987;499.709.991;502.929.993;502.929.993;1409621;;0,018967;
25/08/2014;502,929993;516,039978;501,809998;512,559998;512,559998;502.929.993;516.039.978;501.809.998;512.559.998;512.559.998;1831000;;0,005196;
26/08/2014;512,559998;527,369995;512,659973;515,22998;515,22998;512.559.998;527.369.995;512.659.973;515.229.980;515.229.980;1982424;;-0,008733;
27/08/2014;515,22998;521,590027;503,339996;510,75;510,75;515.229.980;521.590.027;503.339.996;510.750.000;510.750.000;2307082;;0,003538;
28/08/2014;510,75;515,179993;506,690002;512,559998;512,559998;510.750.000;515.179.993;506.690.002;512.559.998;512.559.998;1876846;;-0,01296;
29/08/2014;512,559998;512,909973;503,119995;505,959991;505,959991;512.559.998;512.909.973;503.119.995;505.959.991;505.959.991;1337420;;-0,04897;
30/08/2014;505,959991;508,339996;478,309998;481,779999;481,779999;505.959.991;508.339.996;478.309.998;481.779.999;481.779.999;2982601;;-0,009573;
31/08/2014;481,779999;487,470001;471,779999;477,190002;477,190002;481.779.999;487.470.001;471.779.999;477.190.002;477.190.002;3261178;;0,003661;
01/09/2014;477,190002;486,98999;470,540009;478,940002;478,940002;477.190.002;486.989.990;470.540.009;478.940.002;478.940.002;3291738;;0,002294;
02/09/2014;478,940002;487,290009;476,820007;480,040009;480,040009;478.940.002;487.290.009;476.820.007;480.040.009;480.040.009;3018772;;0,022554;
03/09/2014;480,040009;498,470001;476,26001;490,98999;490,98999;480.040.009;498.470.001;476.260.010;490.989.990;490.989.990;4345165;;-0,015062;
04/09/2014;490,98999;495,019989;483,070007;483,649994;483,649994;490.989.990;495.019.989;483.070.007;483.649.994;483.649.994;3013185;;0,001694;
05/09/2014;483,649994;491,380005;480,790009;484,470001;484,470001;483.649.994;491.380.005;480.790.009;484.470.001;484.470.001;1883095;;0,002639;
06/09/2014;484,470001;490,720001;478,48999;485,75;485,75;484.470.001;490.720.001;478.489.990;485.750.000;485.750.000;1755360;;-0,020928;
07/09/2014;485,75;487,019989;469,5;475,690002;475,690002;485.750.000;487.019.989;469.500.000;475.690.002;475.690.002;3948928;;-0,001662;
08/09/2014;475,690002;478,600006;467,519989;474,899994;474,899994;475.690.002;478.600.006;467.519.989;474.899.994;474.899.994;3529051;;0,010057;
09/09/2014;474,899994;491,040009;471,570007;479,700012;479,700012;474.899.994;491.040.009;471.570.007;479.700.012;479.700.012;4058785;;-0,002526;
10/09/2014;479,700012;488,920013;474,570007;478,48999;478,48999;479.700.012;488.920.013;474.570.007;478.489.990;478.489.990;3086920;;-0,00159;
11/09/2014;478,48999;479,709991;471,140015;477,730011;477,730011;478.489.990;479.709.991;471.140.015;477.730.011;477.730.011;2514548;;0,000921;
12/09/2014;477,730011;480,640015;474,640015;478,170013;478,170013;477.730.011;480.640.015;474.640.015;478.170.013;478.170.013;2569793;;-0,0009;
13/09/2014;478,170013;480,329987;471,959991;477,73999;477,73999;478.170.013;480.329.987;471.959.991;477.739.990;477.739.990;2031789;;-0,000063;
14/09/2014;477,73999;479,279999;473,700012;477,709991;477,709991;477.739.990;479.279.999;473.700.012;477.709.991;477.709.991;2753462;;-0,02321;
15/09/2014;477,709991;478,809998;463,950012;466,75;466,75;477.709.991;478.809.998;463.950.012;466.750.000;466.750.000;3139554;;-0,012201;
16/09/2014;466,75;469,390015;458,269989;461,089996;461,089996;466.750.000;469.390.015;458.269.989;461.089.996;461.089.996;3522262;;-0,083247;
17/09/2014;461,089996;462,26001;408,769989;424,26001;424,26001;461.089.996;462.260.010;408.769.989;424.260.010;424.260.010;3946908;;-0,064724;
18/09/2014;424,26001;429,170013;386,100006;397,670013;397,670013;424.260.010;429.170.013;386.100.006;397.670.013;397.670.013;6062707;;0,034259;
19/09/2014;397,670013;427,690002;387,5;411,529999;411,529999;397.670.013;427.690.002;387.500.000;411.529.999;411.529.999;5919676;;-0,024376;
20/09/2014;411,529999;415,070007;394,519989;401,619995;401,619995;411.529.999;415.070.007;394.519.989;401.619.995;401.619.995;4229727;;0,006131;
21/09/2014;401,619995;410,75;398,600006;404,089996;404,089996;401.619.995;410.750.000;398.600.006;404.089.996;404.089.996;5531782;;0,077975;
22/09/2014;404,089996;445,51001;394,75;436,859985;436,859985;404.089.996;445.510.010;394.750.000;436.859.985;436.859.985;7490861;;-0,030422;
23/09/2014;436,859985;439,190002;422,100006;423,769989;423,769989;436.859.985;439.190.002;422.100.006;423.769.989;423.769.989;9217984;;-0,027464;
24/09/2014;423,769989;427,549988;409,559998;412,290009;412,290009;423.769.989;427.549.988;409.559.998;412.290.009;412.290.009;6143388;;-0,019174;
25/09/2014;412,290009;416,420013;399,700012;404,459991;404,459991;412.290.009;416.420.013;399.700.012;404.459.991;404.459.991;4966479;;-0,013541;
26/09/2014;404,459991;407,070007;394,690002;399,019989;399,019989;404.459.991;407.070.007;394.690.002;399.019.989;399.019.989;3950428;;-0,051264;
27/09/2014;399,019989;402,269989;374,119995;379,079987;379,079987;399.019.989;402.269.989;374.119.995;379.079.987;379.079.987;5453338;;-0,006112;
28/09/2014;379,079987;389,26001;372,630005;376,769989;376,769989;379.079.987;389.260.010;372.630.005;376.769.989;376.769.989;7924759;;0,029809;
29/09/2014;376,769989;395,179993;374,730011;388,170013;388,170013;376.769.989;395.179.993;374.730.011;388.170.013;388.170.013;6520432;;-0,013826;
30/09/2014;388,170013;395,130005;381,109985;382,839996;382,839996;388.170.013;395.130.005;381.109.985;382.839.996;382.839.996;6892843;;-0,020318;
01/10/2014;382,839996;385,589996;371,200012;375,140015;375,140015;382.839.996;385.589.996;371.200.012;375.140.015;375.140.015;5471103;;-0,031658;
02/10/2014;375,140015;378,220001;362,809998;363,450012;363,450012;375.140.015;378.220.001;362.809.998;363.450.012;363.450.012;6278574;;-0,080556;
03/10/2014;363,450012;369,880005;327,100006;335,320007;335,320007;363.450.012;369.880.005;327.100.006;335.320.007;335.320.007;8050734;;-0,037867;
04/10/2014;335,320007;344,25;294,920013;322,859985;322,859985;335.320.007;344.250.000;294.920.013;322.859.985;322.859.985;9512572;;0,02656;
05/10/2014;322,859985;347,940002;303,049988;331,549988;331,549988;322.859.985;347.940.002;303.049.988;331.549.988;331.549.988;13642089;;0,000302;
06/10/2014;331,549988;345,51001;321,73999;331,649994;331,649994;331.549.988;345.510.010;321.739.990;331.649.994;331.649.994;10076018;;0,056336;
07/10/2014;331,649994;351,640015;325,429993;350,869995;350,869995;331.649.994;351.640.015;325.429.993;350.869.995;350.869.995;7413499;;0,028213;
08/10/2014;350,869995;384,609985;347,570007;360,910004;360,910004;350.869.995;384.609.985;347.570.007;360.910.004;360.910.004;13020038;;0,002214;
09/10/2014;360,910004;378,130005;353,320007;361,709991;361,709991;360.910.004;378.130.005;353.320.007;361.709.991;361.709.991;10394856;;-0,001356;
10/10/2014;361,709991;370,149994;350,48999;361,220001;361,220001;361.709.991;370.149.994;350.489.990;361.220.001;361.220.001;5049013;;0,032547;
11/10/2014;361,220001;374,570007;352,25;373,170013;373,170013;361.220.001;374.570.007;352.250.000;373.170.013;373.170.013;4077867;;0,037217;
12/10/2014;373,170013;391,220001;366,040009;387,320007;387,320007;373.170.013;391.220.001;366.040.009;387.320.007;387.320.007;8935310;;0,024937;
13/10/2014;387,320007;407,73999;385,720001;397,100006;397,100006;387.320.007;407.739.990;385.720.001;397.100.006;397.100.006;11549913;;-0,009946;
14/10/2014;397,100006;397,869995;388,230011;393,170013;393,170013;397.100.006;397.869.995;388.230.011;393.170.013;393.170.013;8867207;;-0,034676;
15/10/2014;393,170013;398,839996;371,559998;379,769989;379,769989;393.170.013;398.839.996;371.559.998;379.769.989;379.769.989;7999668;;0,001868;
16/10/2014;379,769989;384,76001;372,420013;380,480011;380,480011;379.769.989;384.760.010;372.420.013;380.480.011;380.480.011;6324477;;0,026967;
17/10/2014;380,480011;395,709991;373,579987;390,880005;390,880005;380.480.011;395.709.991;373.579.987;390.880.005;390.880.005;3657801;;-0,009253;
18/10/2014;390,880005;394,48999;383,920013;387,279999;387,279999;390.880.005;394.489.990;383.920.013;387.279.999;387.279.999;2088508;;-0,017951;
19/10/2014;387,279999;387,769989;378,420013;380,390015;380,390015;387.279.999;387.769.989;378.420.013;380.390.015;380.390.015;4075710;;0,005139;
20/10/2014;380,390015;388,23999;377,420013;382,350006;382,350006;380.390.015;388.239.990;377.420.013;382.350.006;382.350.006;3745779;;-0,008985;
21/10/2014;382,350006;383,690002;376,970001;378,929993;378,929993;382.350.006;383.690.002;376.970.001;378.929.993;378.929.993;4064736;;-0,063039;
22/10/2014;378,929993;381,079987;353,480011;355,779999;355,779999;378.929.993;381.079.987;353.480.011;355.779.999;355.779.999;6999640;;-0,001913;
23/10/2014;355,779999;360,869995;351,410004;355,100006;355,100006;355.779.999;360.869.995;351.410.004;355.100.006;355.100.006;7185001;;-0,023882;
24/10/2014;355,100006;356,570007;341,529999;346,720001;346,720001;355.100.006;356.570.007;341.529.999;346.720.001;346.720.001;4929757;;0,005608;
25/10/2014;346,720001;356,799988;344,190002;348,670013;348,670013;346.720.001;356.799.988;344.190.002;348.670.013;348.670.013;4076756;;0,004064;
27/10/2014;348,670013;356,350006;344,929993;350,089996;350,089996;348.670.013;356.350.006;344.929.993;350.089.996;350.089.996;3777108;;0,002767;
28/10/2014;350,089996;355,720001;348,269989;351,059998;351,059998;350.089.996;355.720.001;348.269.989;351.059.998;351.059.998;3372185;;-0,046468;
29/10/2014;351,059998;352,829987;334,720001;335,119995;335,119995;351.059.998;352.829.987;334.720.001;335.119.995;335.119.995;4259966;;0,02865;
30/10/2014;335,119995;350,380005;333,440002;344,859985;344,859985;335.119.995;350.380.005;333.440.002;344.859.985;344.859.985;5522262;;-0,020477;
31/10/2014;344,859985;347,970001;336,079987;337,869995;337,869995;344.859.985;347.970.001;336.079.987;337.869.995;337.869.995;4814121;;-0,037514;
01/11/2014;337,869995;339;320,73999;325,429993;325,429993;337.869.995;339.000.000;320.739.990;325.429.993;325.429.993;4540440;;-0,008889;
02/11/2014;325,429993;329,76001;319,809998;322,549988;322,549988;325.429.993;329.760.010;319.809.998;322.549.988;322.549.988;3878749;;0,005226;
03/11/2014;322,549988;332,850006;321,670013;324,23999;324,23999;322.549.988;332.850.006;321.670.013;324.239.990;324.239.990;4435458;;0,011408;
04/11/2014;324,23999;328,75;320,109985;327,959991;327,959991;324.239.990;328.750.000;320.109.985;327.959.991;327.959.991;4955240;;0,030184;
05/11/2014;327,959991;341,980011;326,519989;338,01001;338,01001;327.959.991;341.980.011;326.519.989;338.010.010;338.010.010;5342189;;0,028178;
06/11/2014;338,01001;351,140015;335,73999;347,670013;347,670013;338.010.010;351.140.015;335.739.990;347.670.013;347.670.013;5388972;;-0,016823;
07/11/2014;347,670013;351,609985;340,179993;341,869995;341,869995;347.670.013;351.609.985;340.179.993;341.869.995;341.869.995;5215262;;0,004873;
08/11/2014;341,869995;346,290009;339,799988;343,540009;343,540009;341.869.995;346.290.009;339.799.988;343.540.009;343.540.009;2834855;;0,052451;
09/11/2014;343,540009;362,209991;341,779999;362,040009;362,040009;343.540.009;362.209.991;341.779.999;362.040.009;362.040.009;4466556;;0,014016;
10/11/2014;362,040009;374,670013;356,600006;367,149994;367,149994;362.040.009;374.670.013;356.600.006;367.149.994;367.149.994;8387025;;-0,004723;
11/11/2014;367,149994;370,98999;361,869995;365,420013;365,420013;367.149.994;370.989.990;361.869.995;365.420.013;365.420.013;5817809;;0,167448;
12/11/2014;365,420013;442,730011;365,809998;432,029999;432,029999;365.420.013;442.730.011;365.809.998;432.029.999;432.029.999;15737081;;-0,007691;
13/11/2014;432,029999;480,450012;390,880005;428,720001;428,720001;432.029.999;480.450.012;390.880.005;428.720.001;428.720.001;25304725;;-0,078052;
14/11/2014;428,720001;430,179993;381,98999;396,529999;396,529999;428.720.001;430.179.993;381.989.990;396.529.999;396.529.999;14250930;;-0,056199;
15/11/2014;396,529999;407,320007;367,970001;374,859985;374,859985;396.529.999;407.320.007;367.970.001;374.859.985;374.859.985;5185270;;0,028274;
